time_stamp,x,y,z,sitting,standing,walking,grazing,z_score_x,z_score_y,z_score_z
2018-12-10 13:56:30,-0.172,0.883,0.406,0,1,0,0,-1.165,0.755,-0.256
2018-12-10 13:56:31,-0.156,0.883,0.414,0,1,0,0,-1.125,0.755,-0.2
2018-12-10 13:56:32,-0.137,0.902,0.402,0,1,0,0,-1.076,0.857,-0.284
2018-12-10 13:56:33,-0.027,0.898,0.289,0,1,0,0,-0.797,0.836,-1.076
2018-12-10 13:56:34,-0.031,0.945,0.516,0,1,0,0,-0.807,1.088,0.514
2018-12-10 13:56:35,-0.09,0.785,0.59,0,1,0,0,-0.957,0.229,1.033
2018-12-10 13:56:36,0.113,0.625,-0.07,0,1,0,0,-0.441,-0.631,-3.59
2018-12-10 13:56:37,0.254,0.852,0.402,0,1,0,0,-0.082,0.588,-0.284
2018-12-10 13:56:38,0.477,0.836,0.504,0,1,0,0,0.485,0.503,0.43
2018-12-10 13:56:39,0.723,0.543,0.406,0,1,0,0,1.111,-1.072,-0.256
2018-12-10 13:56:40,0.453,0.734,0.414,0,1,0,0,0.424,-0.045,-0.2
2018-12-10 13:56:41,0.273,0.801,0.527,0,1,0,0,-0.034,0.314,0.591
2018-12-10 13:56:42,0.215,0.813,0.484,0,1,0,0,-0.181,0.379,0.29
2018-12-10 13:56:43,0.125,0.848,0.508,0,1,0,0,-0.41,0.567,0.458
2018-12-10 13:56:44,0.063,0.625,0.547,0,1,0,0,-0.568,-0.631,0.732
2018-12-10 13:56:45,-0.184,0.996,0.301,0,1,0,0,-1.196,1.362,-0.991
2018-12-10 13:56:46,-0.16,0.879,0.336,0,1,0,0,-1.135,0.734,-0.746
2018-12-10 13:56:47,-0.098,0.93,0.266,0,1,0,0,-0.977,1.008,-1.237
2018-12-10 13:56:48,-0.184,0.906,0.371,0,1,0,0,-1.196,0.879,-0.501
2018-12-10 13:56:49,-0.195,1.074,0.492,0,1,0,0,-1.224,1.781,0.346
2018-12-10 13:56:50,-0.184,0.926,0.348,0,1,0,0,-1.196,0.986,-0.662
2018-12-10 13:56:51,-0.051,0.766,0.578,0,1,0,0,-0.858,0.126,0.949
2018-12-10 13:56:52,-0.102,0.68,0.715,0,1,0,0,-0.987,-0.336,1.908
2018-12-10 13:56:53,-0.164,0.777,0.629,0,1,0,0,-1.145,0.186,1.306
2018-12-10 13:56:54,0.492,0.676,0.465,0,1,0,0,0.523,-0.357,0.157
2018-12-10 13:56:55,0.375,0.801,0.457,0,1,0,0,0.226,0.314,0.101
2018-12-10 13:56:56,0.313,0.836,0.453,0,1,0,0,0.068,0.503,0.073
2018-12-10 13:56:57,0.301,0.801,0.484,0,1,0,0,0.038,0.314,0.29
2018-12-10 13:56:58,0.273,0.824,0.477,0,1,0,0,-0.034,0.438,0.241
2018-12-10 13:56:59,0.266,0.801,0.48,0,1,0,0,-0.051,0.314,0.262
2018-12-10 13:57:00,0.258,0.828,0.449,0,1,0,0,-0.072,0.46,0.045
2018-12-10 13:57:01,0.246,0.859,0.434,0,1,0,0,-0.102,0.626,-0.06
2018-12-10 13:57:02,0.203,0.859,0.438,0,1,0,0,-0.212,0.626,-0.032
2018-12-10 13:57:03,0.137,1.078,0.609,0,1,0,0,-0.38,1.803,1.166
2018-12-10 13:57:04,0.066,0.891,0.535,0,1,0,0,-0.56,0.798,0.648
2018-12-10 13:57:05,-0.105,0.945,0.223,0,1,0,0,-0.995,1.088,-1.538
2018-12-10 13:57:06,-0.227,1.059,0.461,0,1,0,0,-1.305,1.701,0.129
2018-12-10 13:57:07,-0.305,0.914,0.301,0,1,0,0,-1.504,0.922,-0.991
2018-12-10 13:57:08,-0.41,0.992,0.449,0,1,0,0,-1.771,1.341,0.045
2018-12-10 13:57:09,-0.383,0.898,0.352,0,1,0,0,-1.702,0.836,-0.634
2018-12-10 13:57:10,-0.281,0.945,0.309,0,1,0,0,-1.443,1.088,-0.935
2018-12-10 13:57:11,-0.344,0.863,0.359,0,1,0,0,-1.603,0.648,-0.585
2018-12-10 13:57:12,-0.289,0.883,0.324,0,1,0,0,-1.463,0.755,-0.83
2018-12-10 13:57:13,-0.34,0.93,0.453,0,1,0,0,-1.593,1.008,0.073
2018-12-10 13:57:14,-0.406,0.887,0.387,0,1,0,0,-1.761,0.777,-0.389
2018-12-10 13:57:15,-0.246,0.844,0.297,0,1,0,0,-1.354,0.546,-1.02
2018-12-10 13:57:16,-0.305,0.867,0.387,0,1,0,0,-1.504,0.669,-0.389
2018-12-10 13:57:17,-0.227,0.809,0.293,0,1,0,0,-1.305,0.357,-1.048
2018-12-10 13:57:18,-0.312,0.883,0.395,0,1,0,0,-1.521,0.755,-0.333
2018-12-10 13:57:19,-0.18,0.844,0.355,0,1,0,0,-1.186,0.546,-0.613
2018-12-10 13:57:20,-0.316,0.91,0.387,0,1,0,0,-1.532,0.9,-0.389
2018-12-10 13:57:21,-0.27,0.805,0.344,0,1,0,0,-1.415,0.336,-0.69
2018-12-10 13:57:22,-0.246,0.828,0.398,0,1,0,0,-1.354,0.46,-0.312
2018-12-10 13:57:23,-0.266,0.887,0.371,0,1,0,0,-1.404,0.777,-0.501
2018-12-10 13:57:24,-0.312,0.758,0.398,0,1,0,0,-1.521,0.083,-0.312
2018-12-10 13:57:25,-0.336,0.859,0.355,0,1,0,0,-1.583,0.626,-0.613
2018-12-10 13:57:26,-0.363,0.824,0.41,0,1,0,0,-1.651,0.438,-0.228
2018-12-10 13:57:27,-0.215,0.789,0.32,0,1,0,0,-1.275,0.25,-0.858
2018-12-10 13:57:28,-0.207,0.891,0.324,0,1,0,0,-1.254,0.798,-0.83
2018-12-10 13:57:29,-0.215,0.949,0.453,0,1,0,0,-1.275,1.11,0.073
2018-12-10 13:57:30,-0.156,0.902,0.297,0,1,0,0,-1.125,0.857,-1.02
2018-12-10 13:57:31,-0.219,0.832,0.316,0,1,0,0,-1.285,0.481,-0.886
2018-12-10 13:57:32,-0.293,0.887,0.355,0,1,0,0,-1.473,0.777,-0.613
2018-12-10 13:57:33,-0.316,0.84,0.391,0,1,0,0,-1.532,0.524,-0.361
2018-12-10 13:57:34,-0.223,0.895,0.414,0,1,0,0,-1.295,0.82,-0.2
2018-12-10 13:57:35,-0.23,0.863,0.438,0,1,0,0,-1.313,0.648,-0.032
2018-12-10 13:57:36,-0.297,0.883,0.402,0,1,0,0,-1.483,0.755,-0.284
2018-12-10 13:57:37,-0.195,0.832,0.402,0,1,0,0,-1.224,0.481,-0.284
2018-12-10 13:57:38,-0.219,0.867,0.422,0,1,0,0,-1.285,0.669,-0.144
2018-12-10 13:57:39,-0.254,0.863,0.438,0,1,0,0,-1.374,0.648,-0.032
2018-12-10 13:57:40,-0.277,0.836,0.402,0,1,0,0,-1.432,0.503,-0.284
2018-12-10 13:57:41,-0.234,0.949,0.473,0,1,0,0,-1.323,1.11,0.213
2018-12-10 13:57:42,-0.23,0.805,0.402,0,1,0,0,-1.313,0.336,-0.284
2018-12-10 13:57:43,-0.238,0.934,0.445,0,1,0,0,-1.333,1.029,0.017
2018-12-10 13:57:44,-0.098,0.785,0.305,0,1,0,0,-0.977,0.229,-0.963
2018-12-10 13:57:45,-0.324,0.863,0.465,0,1,0,0,-1.552,0.648,0.157
2018-12-10 13:57:46,-0.211,0.926,0.414,0,1,0,0,-1.265,0.986,-0.2
2018-12-10 13:57:47,-0.148,0.836,0.316,0,1,0,0,-1.104,0.503,-0.886
2018-12-10 13:57:48,-0.238,0.832,0.434,0,1,0,0,-1.333,0.481,-0.06
2018-12-10 13:57:49,-0.207,0.855,0.391,0,1,0,0,-1.254,0.605,-0.361
2018-12-10 13:57:50,-0.238,1.02,0.445,0,1,0,0,-1.333,1.491,0.017
2018-12-10 13:57:51,-0.242,0.973,0.523,0,1,0,0,-1.343,1.239,0.563
2018-12-10 13:57:52,-0.223,0.895,0.461,0,1,0,0,-1.295,0.82,0.129
2018-12-10 13:57:53,-0.18,0.871,0.418,0,1,0,0,-1.186,0.691,-0.172
2018-12-10 13:57:54,-0.207,0.871,0.344,0,1,0,0,-1.254,0.691,-0.69
2018-12-10 13:57:55,-0.168,0.844,0.5,0,1,0,0,-1.155,0.546,0.402
2018-12-10 13:57:56,-0.168,0.848,0.41,0,1,0,0,-1.155,0.567,-0.228
2018-12-10 13:57:57,-0.16,0.723,0.266,0,1,0,0,-1.135,-0.105,-1.237
2018-12-10 13:57:58,-0.172,0.871,0.469,0,1,0,0,-1.165,0.691,0.185
2018-12-10 13:57:59,-0.191,1.0,0.461,0,1,0,0,-1.214,1.384,0.129
2018-12-10 13:58:00,-0.18,0.813,0.484,0,1,0,0,-1.186,0.379,0.29
2018-12-10 13:58:01,-0.234,0.887,0.41,0,1,0,0,-1.323,0.777,-0.228
2018-12-10 13:58:02,-0.113,0.836,0.348,0,1,0,0,-1.015,0.503,-0.662
2018-12-10 13:58:03,-0.156,0.848,0.453,0,1,0,0,-1.125,0.567,0.073
2018-12-10 13:58:04,-0.184,0.902,0.32,0,1,0,0,-1.196,0.857,-0.858
2018-12-10 13:58:05,-0.234,0.809,0.5,0,1,0,0,-1.323,0.357,0.402
2018-12-10 13:58:06,-0.199,0.871,0.266,0,1,0,0,-1.234,0.691,-1.237
2018-12-10 13:58:07,-0.23,0.883,0.359,0,1,0,0,-1.313,0.755,-0.585
2018-12-10 13:58:08,-0.215,0.934,0.293,0,1,0,0,-1.275,1.029,-1.048
2018-12-10 13:58:09,-0.281,0.875,0.41,0,1,0,0,-1.443,0.712,-0.228
2018-12-10 13:58:10,-0.301,1.023,0.43,0,1,0,0,-1.493,1.507,-0.088
2018-12-10 13:58:11,-0.121,0.926,0.613,0,1,0,0,-1.036,0.986,1.194
2018-12-10 13:58:12,-0.121,0.734,0.609,0,1,0,0,-1.036,-0.045,1.166
2018-12-10 13:58:13,-0.074,0.789,0.57,0,1,0,0,-0.916,0.25,0.893
2018-12-10 13:58:14,-0.137,0.824,0.5,0,1,0,0,-1.076,0.438,0.402
2018-12-10 13:58:15,-0.117,0.824,0.488,0,1,0,0,-1.026,0.438,0.318
2018-12-10 13:58:16,-0.109,0.844,0.578,0,1,0,0,-1.005,0.546,0.949
2018-12-10 13:58:17,-0.086,0.824,0.563,0,1,0,0,-0.947,0.438,0.844
2018-12-10 13:58:18,-0.055,0.797,0.488,0,1,0,0,-0.868,0.293,0.318
2018-12-10 13:58:19,-0.113,0.699,0.59,0,1,0,0,-1.015,-0.233,1.033
2018-12-10 13:58:20,-0.117,0.781,0.543,0,1,0,0,-1.026,0.207,0.704
2018-12-10 13:58:21,-0.074,0.813,0.582,0,1,0,0,-0.916,0.379,0.977
2018-12-10 13:58:22,-0.059,0.727,0.406,0,1,0,0,-0.878,-0.083,-0.256
2018-12-10 13:58:23,-0.051,0.684,0.652,0,1,0,0,-0.858,-0.314,1.467
2018-12-10 13:58:24,-0.09,0.777,0.547,0,1,0,0,-0.957,0.186,0.732
2018-12-10 13:58:25,-0.086,0.832,0.625,0,1,0,0,-0.947,0.481,1.278
2018-12-10 13:58:26,-0.082,0.742,0.609,0,1,0,0,-0.937,-0.002,1.166
2018-12-10 13:58:27,-0.082,0.867,0.609,0,1,0,0,-0.937,0.669,1.166
2018-12-10 13:58:28,-0.043,0.754,0.613,0,1,0,0,-0.837,0.062,1.194
2018-12-10 13:58:29,-0.09,0.793,0.559,0,1,0,0,-0.957,0.272,0.816
2018-12-10 13:58:30,-0.078,0.668,0.453,0,1,0,0,-0.926,-0.4,0.073
2018-12-10 13:58:31,0.305,0.813,0.477,0,1,0,0,0.048,0.379,0.241
2018-12-10 13:58:32,0.34,0.75,0.43,0,1,0,0,0.137,0.041,-0.088
2018-12-10 13:58:33,0.258,0.773,0.512,0,1,0,0,-0.072,0.164,0.486
2018-12-10 13:58:34,0.215,0.918,0.691,0,1,0,0,-0.181,0.943,1.74
2018-12-10 13:58:35,0.188,0.809,0.531,0,1,0,0,-0.25,0.357,0.62
2018-12-10 13:58:36,0.219,0.676,0.586,0,1,0,0,-0.171,-0.357,1.005
2018-12-10 13:58:37,0.238,0.793,0.508,0,1,0,0,-0.123,0.272,0.458
2018-12-10 13:58:38,0.262,0.723,0.555,0,1,0,0,-0.062,-0.105,0.788
2018-12-10 13:58:39,0.223,0.793,0.488,0,1,0,0,-0.161,0.272,0.318
2018-12-10 13:58:40,0.297,0.898,0.617,0,1,0,0,0.027,0.836,1.222
2018-12-10 13:58:41,0.199,0.805,0.488,0,1,0,0,-0.222,0.336,0.318
2018-12-10 13:58:42,0.168,0.926,0.574,0,1,0,0,-0.301,0.986,0.921
2018-12-10 13:58:43,0.188,0.844,0.473,0,1,0,0,-0.25,0.546,0.213
2018-12-10 13:58:44,0.145,0.793,0.52,0,1,0,0,-0.359,0.272,0.542
2018-12-10 13:58:45,0.207,0.84,0.5,0,1,0,0,-0.202,0.524,0.402
2018-12-10 13:58:46,0.281,0.75,0.449,0,1,0,0,-0.013,0.041,0.045
2018-12-10 13:58:47,0.156,0.77,0.609,0,1,0,0,-0.331,0.148,1.166
2018-12-10 13:58:48,0.082,0.629,0.711,0,1,0,0,-0.519,-0.61,1.88
2018-12-10 13:58:49,0.016,1.008,0.617,0,1,0,0,-0.687,1.427,1.222
2018-12-10 13:58:50,0.258,0.766,0.477,0,1,0,0,-0.072,0.126,0.241
2018-12-10 13:58:51,0.586,0.703,0.313,0,1,0,0,0.762,-0.212,-0.907
2018-12-10 13:58:52,0.609,0.746,0.25,0,1,0,0,0.821,0.019,-1.349
2018-12-10 13:58:53,0.59,0.73,0.281,0,1,0,0,0.773,-0.067,-1.132
2018-12-10 13:58:54,0.598,0.734,0.254,0,1,0,0,0.793,-0.045,-1.321
2018-12-10 13:58:55,0.637,0.746,0.297,0,1,0,0,0.892,0.019,-1.02
2018-12-10 13:58:56,0.473,0.629,0.473,0,1,0,0,0.475,-0.61,0.213
2018-12-10 13:58:57,0.25,0.66,0.652,0,1,0,0,-0.092,-0.443,1.467
2018-12-10 13:58:58,0.25,0.578,0.672,0,1,0,0,-0.092,-0.884,1.607
2018-12-10 13:58:59,0.332,0.68,0.559,0,1,0,0,0.116,-0.336,0.816
2018-12-10 13:59:00,0.211,0.863,0.609,0,1,0,0,-0.191,0.648,1.166
2018-12-10 13:59:01,-0.125,0.965,0.625,0,1,0,0,-1.046,1.196,1.278
2018-12-10 13:59:02,-0.125,0.859,0.391,0,1,0,0,-1.046,0.626,-0.361
2018-12-10 13:59:03,-0.109,1.098,0.543,0,1,0,0,-1.005,1.91,0.704
2018-12-10 13:59:04,0.348,0.863,0.516,0,1,0,0,0.157,0.648,0.514
2018-12-10 13:59:05,0.301,0.695,0.516,0,1,0,0,0.038,-0.255,0.514
2018-12-10 13:59:06,0.133,0.828,0.539,0,1,0,0,-0.39,0.46,0.676
2018-12-10 13:59:07,0.148,0.742,0.527,0,1,0,0,-0.352,-0.002,0.591
2018-12-10 13:59:08,0.137,0.801,0.516,0,1,0,0,-0.38,0.314,0.514
2018-12-10 13:59:09,0.285,0.703,0.43,0,1,0,0,-0.003,-0.212,-0.088
2018-12-10 13:59:10,0.102,0.777,0.613,0,1,0,0,-0.469,0.186,1.194
2018-12-10 13:59:11,0.238,0.738,0.367,0,1,0,0,-0.123,-0.024,-0.529
2018-12-10 13:59:12,0.18,0.797,0.406,0,1,0,0,-0.27,0.293,-0.256
2018-12-10 13:59:13,0.23,0.715,0.426,0,1,0,0,-0.143,-0.148,-0.116
2018-12-10 13:59:14,0.207,0.879,0.441,0,1,0,0,-0.202,0.734,-0.011
2018-12-10 13:59:15,0.27,0.715,0.316,0,1,0,0,-0.041,-0.148,-0.886
2018-12-10 13:59:16,0.133,0.855,0.426,0,1,0,0,-0.39,0.605,-0.116
2018-12-10 13:59:17,0.242,1.109,0.473,0,1,0,0,-0.113,1.969,0.213
2018-12-10 13:59:18,0.203,1.227,0.605,0,1,0,0,-0.212,2.603,1.138
2018-12-10 13:59:19,-0.164,1.07,0.375,0,1,0,0,-1.145,1.76,-0.473
2018-12-10 13:59:20,-0.187,1.188,0.254,0,1,0,0,-1.204,2.394,-1.321
2018-12-10 13:59:21,-0.102,0.809,0.176,0,1,0,0,-0.987,0.357,-1.867
2018-12-10 13:59:22,-0.172,0.938,0.301,0,1,0,0,-1.165,1.051,-0.991
2018-12-10 13:59:23,-0.105,0.844,0.398,0,1,0,0,-0.995,0.546,-0.312
2018-12-10 13:59:24,-0.117,1.09,0.504,0,1,0,0,-1.026,1.867,0.43
2018-12-10 13:59:25,-0.109,0.914,0.289,0,1,0,0,-1.005,0.922,-1.076
2018-12-10 13:59:26,-0.18,0.93,0.316,0,1,0,0,-1.186,1.008,-0.886
2018-12-10 13:59:27,-0.254,0.902,0.375,0,1,0,0,-1.374,0.857,-0.473
2018-12-10 13:59:28,-0.152,0.926,0.355,0,1,0,0,-1.115,0.986,-0.613
2018-12-10 13:59:29,-0.176,0.988,0.332,0,1,0,0,-1.176,1.319,-0.774
2018-12-10 13:59:30,-0.234,0.867,0.34,0,1,0,0,-1.323,0.669,-0.718
2018-12-10 13:59:31,-0.172,0.906,0.355,0,1,0,0,-1.165,0.879,-0.613
2018-12-10 13:59:32,-0.16,0.883,0.363,0,1,0,0,-1.135,0.755,-0.557
2018-12-10 13:59:33,-0.18,0.91,0.379,0,1,0,0,-1.186,0.9,-0.445
2018-12-10 13:59:34,-0.152,0.891,0.379,0,1,0,0,-1.115,0.798,-0.445
2018-12-10 13:59:35,-0.219,0.895,0.387,0,1,0,0,-1.285,0.82,-0.389
2018-12-10 13:59:36,-0.184,0.922,0.395,0,1,0,0,-1.196,0.965,-0.333
2018-12-10 13:59:37,-0.148,0.891,0.387,0,1,0,0,-1.104,0.798,-0.389
2018-12-10 13:59:38,-0.164,0.902,0.398,0,1,0,0,-1.145,0.857,-0.312
2018-12-10 13:59:39,-0.133,0.887,0.383,0,1,0,0,-1.066,0.777,-0.417
2018-12-10 13:59:40,-0.16,0.883,0.379,0,1,0,0,-1.135,0.755,-0.445
2018-12-10 13:59:41,-0.117,0.871,0.379,0,1,0,0,-1.026,0.691,-0.445
2018-12-10 13:59:42,-0.117,0.855,0.371,0,1,0,0,-1.026,0.605,-0.501
2018-12-10 13:59:43,-0.176,0.906,0.387,0,1,0,0,-1.176,0.879,-0.389
2018-12-10 13:59:44,-0.176,0.875,0.438,0,1,0,0,-1.176,0.712,-0.032
2018-12-10 13:59:45,-0.199,0.867,0.445,0,1,0,0,-1.234,0.669,0.017
2018-12-10 13:59:46,-0.102,0.855,0.348,0,1,0,0,-0.987,0.605,-0.662
2018-12-10 13:59:47,-0.223,0.855,0.387,0,1,0,0,-1.295,0.605,-0.389
2018-12-10 13:59:48,-0.098,0.824,0.305,0,1,0,0,-0.977,0.438,-0.963
2018-12-10 13:59:49,-0.141,0.82,0.367,0,1,0,0,-1.087,0.417,-0.529
2018-12-10 13:59:50,-0.148,0.922,0.25,0,1,0,0,-1.104,0.965,-1.349
2018-12-10 13:59:51,-0.098,0.855,0.422,0,1,0,0,-0.977,0.605,-0.144
2018-12-10 13:59:52,-0.145,0.836,0.375,0,1,0,0,-1.097,0.503,-0.473
2018-12-10 13:59:53,-0.273,1.004,0.527,0,1,0,0,-1.422,1.405,0.591
2018-12-10 13:59:54,-0.164,0.684,0.715,0,1,0,0,-1.145,-0.314,1.908
2018-12-10 13:59:55,-0.145,0.801,0.641,0,1,0,0,-1.097,0.314,1.39
2018-12-10 13:59:56,-0.168,0.883,0.355,0,1,0,0,-1.155,0.755,-0.613
2018-12-10 13:59:57,-0.184,0.93,0.516,0,1,0,0,-1.196,1.008,0.514
2018-12-10 13:59:58,-0.18,0.922,0.387,0,1,0,0,-1.186,0.965,-0.389
2018-12-10 13:59:59,-0.348,1.016,0.531,0,1,0,0,-1.613,1.47,0.62
2018-12-10 14:00:00,0.211,0.855,0.48,0,1,0,0,-0.191,0.605,0.262
2018-12-10 14:00:01,0.188,0.84,0.445,0,1,0,0,-0.25,0.524,0.017
2018-12-10 14:00:02,0.203,0.965,0.609,0,1,0,0,-0.212,1.196,1.166
2018-12-10 14:00:03,0.094,0.801,0.477,0,1,0,0,-0.489,0.314,0.241
2018-12-10 14:00:04,0.074,0.699,0.68,0,1,0,0,-0.54,-0.233,1.663
2018-12-10 14:00:05,0.273,0.84,0.707,0,1,0,0,-0.034,0.524,1.852
2018-12-10 14:00:06,0.164,0.766,0.574,0,1,0,0,-0.311,0.126,0.921
2018-12-10 14:00:07,0.164,0.984,0.699,0,1,0,0,-0.311,1.298,1.796
2018-12-10 14:00:08,0.078,0.805,0.566,0,1,0,0,-0.53,0.336,0.865
2018-12-10 14:00:09,0.105,0.793,0.555,0,1,0,0,-0.461,0.272,0.788
2018-12-10 14:00:10,-0.004,1.012,0.66,0,1,0,0,-0.738,1.448,1.523
2018-12-10 14:00:11,0.52,0.691,0.461,0,1,0,0,0.594,-0.276,0.129
2018-12-10 14:00:12,0.5,0.707,0.492,0,1,0,0,0.544,-0.191,0.346
2018-12-10 14:00:13,0.52,0.691,0.449,0,1,0,0,0.594,-0.276,0.045
2018-12-10 14:00:14,0.512,0.707,0.461,0,1,0,0,0.574,-0.191,0.129
2018-12-10 14:00:15,0.574,0.645,0.48,0,1,0,0,0.732,-0.524,0.262
2018-12-10 14:00:16,0.559,0.641,0.488,0,1,0,0,0.694,-0.545,0.318
2018-12-10 14:00:17,0.57,0.629,0.523,0,1,0,0,0.722,-0.61,0.563
2018-12-10 14:00:18,0.191,0.625,0.5,0,1,0,0,-0.242,-0.631,0.402
2018-12-10 14:00:19,0.16,0.82,0.492,0,1,0,0,-0.321,0.417,0.346
2018-12-10 14:00:20,0.07,0.719,0.598,0,1,0,0,-0.55,-0.126,1.089
2018-12-10 14:00:21,0.125,0.824,0.563,0,1,0,0,-0.41,0.438,0.844
2018-12-10 14:00:22,0.148,0.84,0.621,0,1,0,0,-0.352,0.524,1.25
2018-12-10 14:00:23,0.156,0.82,0.539,0,1,0,0,-0.331,0.417,0.676
2018-12-10 14:00:24,-0.02,0.504,0.723,0,1,0,0,-0.779,-1.281,1.964
2018-12-10 14:00:25,0.012,0.707,0.094,0,1,0,0,-0.697,-0.191,-2.441
2018-12-10 14:00:26,-0.066,0.895,0.293,0,1,0,0,-0.896,0.82,-1.048
2018-12-10 14:00:27,-0.105,0.863,0.328,0,1,0,0,-0.995,0.648,-0.802
2018-12-10 14:00:28,-0.164,0.699,0.148,0,1,0,0,-1.145,-0.233,-2.063
2018-12-10 14:00:29,-0.176,0.832,0.355,0,1,0,0,-1.176,0.481,-0.613
2018-12-10 14:00:30,-0.078,0.758,0.262,0,1,0,0,-0.926,0.083,-1.265
2018-12-10 14:00:31,0.34,0.723,0.539,0,1,0,0,0.137,-0.105,0.676
2018-12-10 14:00:32,0.355,0.758,0.539,0,1,0,0,0.175,0.083,0.676
2018-12-10 14:00:33,0.309,0.727,0.535,0,1,0,0,0.058,-0.083,0.648
2018-12-10 14:00:34,0.344,0.754,0.586,0,1,0,0,0.147,0.062,1.005
2018-12-10 14:00:35,0.316,0.773,0.563,0,1,0,0,0.076,0.164,0.844
2018-12-10 14:00:36,0.324,0.707,0.523,0,1,0,0,0.096,-0.191,0.563
2018-12-10 14:00:37,0.625,0.551,-0.156,0,1,0,0,0.862,-1.029,-4.192
2018-12-10 14:00:38,0.531,1.113,0.441,0,1,0,0,0.622,1.991,-0.011
2018-12-10 14:00:39,-0.387,0.277,0.688,0,1,0,0,-1.712,-2.501,1.719
2018-12-10 14:00:40,-0.039,0.855,0.129,0,1,0,0,-0.827,0.605,-2.196
2018-12-10 14:00:41,0.375,0.844,0.328,0,1,0,0,0.226,0.546,-0.802
2018-12-10 14:00:42,0.348,0.848,0.34,0,1,0,0,0.157,0.567,-0.718
2018-12-10 14:00:43,0.379,0.832,0.34,0,1,0,0,0.236,0.481,-0.718
2018-12-10 14:00:44,0.406,0.84,0.344,0,1,0,0,0.305,0.524,-0.69
2018-12-10 14:00:45,0.418,0.844,0.336,0,1,0,0,0.335,0.546,-0.746
2018-12-10 14:00:46,0.414,0.852,0.313,0,1,0,0,0.325,0.588,-0.907
2018-12-10 14:00:47,0.367,0.883,0.27,0,1,0,0,0.205,0.755,-1.209
2018-12-10 14:00:48,0.336,0.875,0.234,0,1,0,0,0.127,0.712,-1.461
2018-12-10 14:00:49,0.348,1.207,0.414,0,1,0,0,0.157,2.496,-0.2
2018-12-10 14:00:50,-0.02,1.008,0.32,0,1,0,0,-0.779,1.427,-0.858
2018-12-10 14:00:51,-0.137,0.902,0.379,0,1,0,0,-1.076,0.857,-0.445
2018-12-10 14:00:52,-0.156,0.914,0.379,0,1,0,0,-1.125,0.922,-0.445
2018-12-10 14:00:53,-0.168,0.91,0.387,0,1,0,0,-1.155,0.9,-0.389
2018-12-10 14:00:54,-0.187,0.883,0.383,0,1,0,0,-1.204,0.755,-0.417
2018-12-10 14:00:55,-0.18,0.918,0.371,0,1,0,0,-1.186,0.943,-0.501
2018-12-10 14:00:56,-0.141,0.891,0.367,0,1,0,0,-1.087,0.798,-0.529
2018-12-10 14:00:57,-0.172,0.918,0.387,0,1,0,0,-1.165,0.943,-0.389
2018-12-10 14:00:58,-0.168,0.918,0.371,0,1,0,0,-1.155,0.943,-0.501
2018-12-10 14:00:59,-0.125,0.906,0.395,0,1,0,0,-1.046,0.879,-0.333
2018-12-10 14:01:00,-0.164,0.906,0.387,0,1,0,0,-1.145,0.879,-0.389
2018-12-10 14:01:01,-0.117,0.914,0.383,0,1,0,0,-1.026,0.922,-0.417
2018-12-10 14:01:02,-0.141,0.906,0.402,0,1,0,0,-1.087,0.879,-0.284
2018-12-10 14:01:03,-0.145,0.891,0.383,0,1,0,0,-1.097,0.798,-0.417
2018-12-10 14:01:04,-0.187,0.832,0.441,0,1,0,0,-1.204,0.481,-0.011
2018-12-10 14:01:05,-0.168,0.914,0.391,0,1,0,0,-1.155,0.922,-0.361
2018-12-10 14:01:06,-0.129,0.918,0.379,0,1,0,0,-1.056,0.943,-0.445
2018-12-10 14:01:07,-0.133,0.902,0.383,0,1,0,0,-1.066,0.857,-0.417
2018-12-10 14:01:08,-0.141,0.902,0.398,0,1,0,0,-1.087,0.857,-0.312
2018-12-10 14:01:09,-0.156,0.902,0.398,0,1,0,0,-1.125,0.857,-0.312
2018-12-10 14:01:10,-0.176,0.91,0.398,0,1,0,0,-1.176,0.9,-0.312
2018-12-10 14:01:11,-0.148,0.891,0.398,0,1,0,0,-1.104,0.798,-0.312
2018-12-10 14:01:12,-0.164,0.895,0.402,0,1,0,0,-1.145,0.82,-0.284
2018-12-10 14:01:13,-0.191,0.898,0.402,0,1,0,0,-1.214,0.836,-0.284
2018-12-10 14:01:14,-0.184,0.871,0.395,0,1,0,0,-1.196,0.691,-0.333
2018-12-10 14:01:15,-0.176,0.887,0.441,0,1,0,0,-1.176,0.777,-0.011
2018-12-10 14:01:16,-0.184,0.887,0.422,0,1,0,0,-1.196,0.777,-0.144
2018-12-10 14:01:17,-0.187,0.863,0.438,0,1,0,0,-1.204,0.648,-0.032
2018-12-10 14:01:18,-0.176,0.879,0.402,0,1,0,0,-1.176,0.734,-0.284
2018-12-10 14:01:19,-0.176,0.871,0.422,0,1,0,0,-1.176,0.691,-0.144
2018-12-10 14:01:20,-0.195,0.898,0.422,0,1,0,0,-1.224,0.836,-0.144
2018-12-10 14:01:21,-0.16,0.883,0.41,0,1,0,0,-1.135,0.755,-0.228
2018-12-10 14:01:22,-0.187,0.871,0.426,0,1,0,0,-1.204,0.691,-0.116
2018-12-10 14:01:23,-0.172,0.883,0.414,0,1,0,0,-1.165,0.755,-0.2
2018-12-10 14:01:24,-0.187,0.895,0.41,0,1,0,0,-1.204,0.82,-0.228
