time_stamp,x,y,z,sitting,standing,walking,grazing
2018-12-10 13:58:30,-0.078,0.668,0.453,0,1,0,0
2018-12-10 13:58:31,0.305,0.813,0.477,0,1,0,0
2018-12-10 13:58:32,0.34,0.75,0.43,0,1,0,0
2018-12-10 13:58:33,0.278,0.773,0.512,0,1,0,0
2018-12-10 13:58:34,0.215,0.918,0.691,0,1,0,0
2018-12-10 13:58:35,0.188,0.809,0.531,0,1,0,0
2018-12-10 13:58:36,0.219,0.676,0.586,0,1,0,0
2018-12-10 13:58:37,0.238,0.793,0.508,0,1,0,0
2018-12-10 13:58:38,0.23,0.723,0.555,0,1,0,0
2018-12-10 13:58:39,0.223,0.793,0.488,0,1,0,0
2018-12-10 13:58:40,0.297,0.898,0.617,0,1,0,0
2018-12-10 13:58:41,0.199,0.805,0.488,0,1,0,0
2018-12-10 13:58:42,0.168,0.926,0.574,0,1,0,0
2018-12-10 13:58:43,0.188,0.844,0.473,0,1,0,0
2018-12-10 13:58:44,0.145,0.793,0.52,0,1,0,0
2018-12-10 13:58:45,0.207,0.84,0.5,0,1,0,0
2018-12-10 13:58:46,0.281,0.75,0.449,0,1,0,0
2018-12-10 13:58:47,0.156,0.77,0.609,0,1,0,0
2018-12-10 13:58:48,0.082,0.629,0.711,0,1,0,0
2018-12-10 13:58:49,0.016,1.008,0.617,0,1,0,0
2018-12-10 13:58:50,0.258,0.766,0.477,0,1,0,0
2018-12-10 13:58:51,0.586,0.703,0.313,0,1,0,0
2018-12-10 13:58:52,0.609,0.746,0.25,0,1,0,0
2018-12-10 13:58:53,0.59,0.73,0.281,0,1,0,0
2018-12-10 13:58:54,0.598,0.734,0.254,0,1,0,0
2018-12-10 13:58:55,0.637,0.746,0.297,0,1,0,0
2018-12-10 13:58:56,0.473,0.629,0.473,0,1,0,0
2018-12-10 13:58:57,0.25,0.66,0.652,0,1,0,0
2018-12-10 13:58:58,0.25,0.578,0.672,0,1,0,0
2018-12-10 13:58:59,0.332,0.68,0.559,0,1,0,0
2018-12-10 13:59:00,0.211,0.863,0.609,0,1,0,0
2018-12-10 13:59:01,-0.125,0.965,0.625,0,1,0,0
2018-12-10 13:59:02,-0.125,0.859,0.391,0,1,0,0
2018-12-10 13:59:03,-0.109,1.098,0.543,0,1,0,0
2018-12-10 13:59:04,0.348,0.863,0.516,0,1,0,0
2018-12-10 13:59:05,0.301,0.695,0.516,0,1,0,0
2018-12-10 13:59:06,0.133,0.828,0.539,0,1,0,0
2018-12-10 13:59:07,0.148,0.742,0.527,0,1,0,0
2018-12-10 13:59:08,0.137,0.801,0.516,0,1,0,0
2018-12-10 13:59:09,0.285,0.703,0.43,0,1,0,0
2018-12-10 13:59:10,0.102,0.777,0.613,0,1,0,0
2018-12-10 13:59:11,0.238,0.738,0.367,0,1,0,0
2018-12-10 13:59:12,0.18,0.797,0.406,0,1,0,0
2018-12-10 13:59:13,0.23,0.715,0.426,0,1,0,0
2018-12-10 13:59:14,0.207,0.879,0.441,0,1,0,0
2018-12-10 13:59:15,0.27,0.715,0.316,0,1,0,0
2018-12-10 13:59:16,0.133,0.855,0.426,0,1,0,0
2018-12-10 13:59:17,0.242,1.109,0.473,0,1,0,0
2018-12-10 13:59:18,0.203,1.227,0.605,0,1,0,0
2018-12-10 13:59:19,-0.164,1.07,0.375,0,1,0,0
2018-12-10 13:59:20,-0.187,1.188,0.254,0,1,0,0
2018-12-10 13:59:21,-0.102,0.809,0.176,0,1,0,0
2018-12-10 13:59:22,-0.172,0.938,0.301,0,1,0,0
2018-12-10 13:59:23,-0.105,0.844,0.398,0,1,0,0
2018-12-10 13:59:24,-0.117,1.09,0.504,0,1,0,0
2018-12-10 13:59:25,-0.109,0.914,0.289,0,1,0,0
2018-12-10 13:59:26,-0.18,0.93,0.316,0,1,0,0
2018-12-10 13:59:27,-0.254,0.902,0.375,0,1,0,0
2018-12-10 13:59:28,-0.152,0.926,0.355,0,1,0,0
2018-12-10 13:59:29,-0.176,0.988,0.332,0,1,0,0
2018-12-10 13:59:30,-0.234,0.867,0.34,0,1,0,0
2018-12-10 13:59:31,-0.172,0.906,0.355,0,1,0,0
2018-12-10 13:59:32,-0.16,0.883,0.363,0,1,0,0
2018-12-10 13:59:33,-0.18,0.91,0.379,0,1,0,0
2018-12-10 13:59:34,-0.152,0.891,0.379,0,1,0,0
2018-12-10 13:59:35,-0.219,0.895,0.387,0,1,0,0
2018-12-10 13:59:36,-0.184,0.922,0.395,0,1,0,0
2018-12-10 13:59:37,-0.148,0.891,0.387,0,1,0,0
2018-12-10 13:59:38,-0.164,0.902,0.398,0,1,0,0
2018-12-10 13:59:39,-0.133,0.887,0.383,0,1,0,0
2018-12-10 13:59:40,-0.16,0.883,0.379,0,1,0,0
2018-12-10 13:59:41,-0.117,0.871,0.379,0,1,0,0
2018-12-10 13:59:42,-0.117,0.855,0.371,0,1,0,0
2018-12-10 13:59:43,-0.176,0.906,0.387,0,1,0,0
2018-12-10 13:59:44,-0.176,0.875,0.438,0,1,0,0
2018-12-10 13:59:45,-0.199,0.867,0.445,0,1,0,0
2018-12-10 13:59:46,-0.102,0.855,0.348,0,1,0,0
2018-12-10 13:59:47,-0.223,0.855,0.387,0,1,0,0
2018-12-10 13:59:48,-0.098,0.824,0.305,0,1,0,0
2018-12-10 13:59:49,-0.141,0.82,0.367,0,1,0,0
2018-12-10 13:59:50,-0.148,0.922,0.25,0,1,0,0
2018-12-10 13:59:51,-0.098,0.855,0.422,0,1,0,0
2018-12-10 13:59:52,-0.145,0.836,0.375,0,1,0,0
2018-12-10 13:59:53,-0.273,1.004,0.527,0,1,0,0
2018-12-10 13:59:54,-0.164,0.684,0.715,0,1,0,0
2018-12-10 13:59:55,-0.145,0.801,0.641,0,1,0,0
2018-12-10 13:59:56,-0.168,0.883,0.355,0,1,0,0
2018-12-10 13:59:57,-0.184,0.93,0.516,0,1,0,0
2018-12-10 13:59:58,-0.18,0.922,0.387,0,1,0,0
2018-12-10 13:59:59,-0.348,1.016,0.531,0,1,0,0
2018-12-10 14:00:00,0.211,0.855,0.48,0,1,0,0
2018-12-10 14:00:01,0.188,0.84,0.445,0,1,0,0
2018-12-10 14:00:02,0.203,0.965,0.609,0,1,0,0
2018-12-10 14:00:03,0.094,0.801,0.477,0,1,0,0
2018-12-10 14:00:04,0.074,0.699,0.68,0,1,0,0
2018-12-10 14:00:05,0.119,0.84,0.707,0,1,0,0
2018-12-10 14:00:06,0.164,0.766,0.574,0,1,0,0
2018-12-10 14:00:07,0.164,0.984,0.699,0,1,0,0
2018-12-10 14:00:08,0.078,0.805,0.566,0,1,0,0
2018-12-10 14:00:09,0.105,0.793,0.555,0,1,0,0
2018-12-10 14:00:10,-0.004,1.012,0.66,0,1,0,0
2018-12-10 14:00:11,0.52,0.691,0.461,0,1,0,0
2018-12-10 14:00:12,0.5,0.707,0.492,0,1,0,0
2018-12-10 14:00:13,0.52,0.691,0.449,0,1,0,0
2018-12-10 14:00:14,0.512,0.707,0.461,0,1,0,0
2018-12-10 14:00:15,0.574,0.645,0.48,0,1,0,0
2018-12-10 14:00:16,0.559,0.641,0.488,0,1,0,0
2018-12-10 14:00:17,0.57,0.629,0.523,0,1,0,0
2018-12-10 14:00:18,0.191,0.625,0.5,0,1,0,0
2018-12-10 14:00:19,0.16,0.82,0.492,0,1,0,0
2018-12-10 14:00:20,0.07,0.719,0.598,0,1,0,0
2018-12-10 14:00:21,0.125,0.824,0.563,0,1,0,0
2018-12-10 14:00:22,0.148,0.84,0.621,0,1,0,0
2018-12-10 14:00:23,0.156,0.82,0.539,0,1,0,0
2018-12-10 14:00:24,-0.02,0.504,0.723,0,1,0,0
2018-12-10 14:00:25,0.012,0.707,0.094,0,1,0,0
2018-12-10 14:00:26,-0.066,0.895,0.293,0,1,0,0
2018-12-10 14:00:27,-0.105,0.863,0.328,0,1,0,0
2018-12-10 14:00:28,-0.164,0.699,0.148,0,1,0,0
2018-12-10 14:00:29,-0.176,0.832,0.355,0,1,0,0
2018-12-10 14:00:30,-0.078,0.758,0.262,0,1,0,0
2018-12-10 14:00:31,0.34,0.723,0.539,0,1,0,0
2018-12-10 14:00:32,0.355,0.758,0.539,0,1,0,0
2018-12-10 14:00:33,0.309,0.727,0.535,0,1,0,0
2018-12-10 14:00:34,0.344,0.754,0.586,0,1,0,0
2018-12-10 14:00:35,0.316,0.773,0.563,0,1,0,0
2018-12-10 14:00:36,0.324,0.707,0.523,0,1,0,0
2018-12-10 14:00:37,0.625,0.551,-0.156,0,1,0,0
2018-12-10 14:00:38,0.531,1.113,0.441,0,1,0,0
2018-12-10 14:00:39,-0.387,0.277,0.688,0,1,0,0
2018-12-10 14:00:40,-0.039,0.855,0.129,0,1,0,0
2018-12-10 14:00:41,0.375,0.844,0.328,0,1,0,0
2018-12-10 14:00:42,0.348,0.848,0.34,0,1,0,0
2018-12-10 14:00:43,0.379,0.832,0.34,0,1,0,0
2018-12-10 14:00:44,0.406,0.84,0.344,0,1,0,0
2018-12-10 14:00:45,0.418,0.844,0.336,0,1,0,0
2018-12-10 14:00:46,0.414,0.852,0.313,0,1,0,0
2018-12-10 14:00:47,0.367,0.883,0.27,0,1,0,0
2018-12-10 14:00:48,0.336,0.875,0.234,0,1,0,0
2018-12-10 14:00:49,0.348,1.207,0.414,0,1,0,0
2018-12-10 14:00:50,-0.02,1.008,0.32,0,1,0,0
2018-12-10 14:00:51,-0.137,0.902,0.379,0,1,0,0
2018-12-10 14:00:52,-0.156,0.914,0.379,0,1,0,0
2018-12-10 14:00:53,-0.168,0.91,0.387,0,1,0,0
2018-12-10 14:00:54,-0.187,0.883,0.383,0,1,0,0
2018-12-10 14:00:55,-0.18,0.918,0.371,0,1,0,0
2018-12-10 14:00:56,-0.141,0.891,0.367,0,1,0,0
2018-12-10 14:00:57,-0.172,0.918,0.387,0,1,0,0
2018-12-10 14:00:58,-0.168,0.918,0.371,0,1,0,0
2018-12-10 14:00:59,-0.125,0.906,0.395,0,1,0,0
2018-12-10 14:01:00,-0.164,0.906,0.387,0,1,0,0
2018-12-10 14:01:01,-0.117,0.914,0.383,0,1,0,0
2018-12-10 14:01:02,-0.141,0.906,0.402,0,1,0,0
2018-12-10 14:01:03,-0.145,0.891,0.383,0,1,0,0
2018-12-10 14:01:04,-0.187,0.832,0.441,0,1,0,0
2018-12-10 14:01:05,-0.168,0.914,0.391,0,1,0,0
2018-12-10 14:01:06,-0.129,0.918,0.379,0,1,0,0
2018-12-10 14:01:07,-0.133,0.902,0.383,0,1,0,0
2018-12-10 14:01:08,-0.141,0.902,0.398,0,1,0,0
2018-12-10 14:01:09,-0.156,0.902,0.398,0,1,0,0
2018-12-10 14:01:10,-0.152,0.91,0.398,0,1,0,0
2018-12-10 14:01:11,-0.148,0.891,0.398,0,1,0,0
2018-12-10 14:01:12,-0.164,0.895,0.402,0,1,0,0
2018-12-10 14:01:13,-0.191,0.898,0.402,0,1,0,0
2018-12-10 14:01:14,-0.184,0.871,0.395,0,1,0,0
2018-12-10 14:01:15,-0.176,0.887,0.441,0,1,0,0
2018-12-10 14:01:16,-0.184,0.887,0.422,0,1,0,0
2018-12-10 14:01:17,-0.187,0.863,0.438,0,1,0,0
2018-12-10 14:01:18,-0.176,0.879,0.402,0,1,0,0
2018-12-10 14:01:19,-0.176,0.871,0.422,0,1,0,0
2018-12-10 14:01:20,-0.195,0.898,0.422,0,1,0,0
2018-12-10 14:01:21,-0.16,0.883,0.41,0,1,0,0
2018-12-10 14:01:22,-0.187,0.871,0.426,0,1,0,0
2018-12-10 14:01:23,-0.172,0.883,0.414,0,1,0,0
2018-12-10 14:01:24,-0.187,0.895,0.41,0,1,0,0
2018-12-10 14:01:25,-0.18,0.875,0.383,0,1,0,0
2018-12-10 14:01:26,-0.227,0.891,0.406,0,1,0,0
2018-12-10 14:01:27,-0.223,0.898,0.406,0,1,0,0
2018-12-10 14:01:28,-0.242,0.887,0.41,0,1,0,0
2018-12-10 14:01:29,-0.203,0.883,0.402,0,1,0,0
2018-12-10 14:01:30,-0.195,0.875,0.438,0,1,0,0
2018-12-10 14:01:31,-0.199,0.875,0.418,0,1,0,0
2018-12-10 14:01:32,-0.215,0.871,0.449,0,1,0,0
2018-12-10 14:01:33,-0.215,0.875,0.418,0,1,0,0
2018-12-10 14:01:34,-0.203,0.844,0.41,0,1,0,0
2018-12-10 14:01:35,-0.234,0.887,0.402,0,1,0,0
2018-12-10 14:01:36,-0.191,0.891,0.398,0,1,0,0
2018-12-10 14:01:37,-0.223,0.902,0.383,0,1,0,0
2018-12-10 14:01:38,-0.207,0.883,0.41,0,1,0,0
2018-12-10 14:01:39,-0.215,0.875,0.41,0,1,0,0
2018-12-10 14:01:40,-0.207,0.871,0.402,0,1,0,0
2018-12-10 14:01:41,-0.211,0.883,0.422,0,1,0,0
2018-12-10 14:01:42,-0.199,0.867,0.426,0,1,0,0
2018-12-10 14:01:43,-0.207,0.879,0.414,0,1,0,0
2018-12-10 14:01:44,-0.254,0.875,0.41,0,1,0,0
2018-12-10 14:01:45,-0.191,0.863,0.438,0,1,0,0
2018-12-10 14:01:46,-0.199,0.879,0.434,0,1,0,0
2018-12-10 14:01:47,-0.184,0.867,0.414,0,1,0,0
2018-12-10 14:01:48,-0.207,0.879,0.391,0,1,0,0
2018-12-10 14:01:49,-0.223,0.898,0.406,0,1,0,0
2018-12-10 14:01:50,-0.195,0.879,0.395,0,1,0,0
2018-12-10 14:01:51,-0.242,0.91,0.383,0,1,0,0
2018-12-10 14:01:52,-0.203,0.875,0.402,0,1,0,0
2018-12-10 14:01:53,-0.211,0.883,0.387,0,1,0,0
2018-12-10 14:01:54,-0.199,0.887,0.406,0,1,0,0
2018-12-10 14:01:55,-0.195,0.883,0.402,0,1,0,0
2018-12-10 14:01:56,-0.187,0.895,0.387,0,1,0,0
2018-12-10 14:01:57,-0.195,0.883,0.391,0,1,0,0
2018-12-10 14:01:58,-0.199,0.898,0.395,0,1,0,0
2018-12-10 14:01:59,-0.137,0.906,0.379,0,1,0,0
2018-12-10 14:02:00,-0.148,0.918,0.395,0,1,0,0
2018-12-10 14:02:01,-0.145,0.875,0.438,0,1,0,0
2018-12-10 14:02:02,-0.125,0.891,0.395,0,1,0,0
2018-12-10 14:02:03,-0.18,0.93,0.391,0,1,0,0
2018-12-10 14:02:04,-0.16,0.879,0.418,0,1,0,0
2018-12-10 14:02:05,-0.16,0.871,0.414,0,1,0,0
2018-12-10 14:02:06,-0.172,0.883,0.414,0,1,0,0
2018-12-10 14:02:07,-0.184,0.887,0.414,0,1,0,0
2018-12-10 14:02:08,-0.152,0.887,0.422,0,1,0,0
2018-12-10 14:02:09,-0.187,0.887,0.418,0,1,0,0
2018-12-10 14:02:10,-0.156,0.879,0.418,0,1,0,0
2018-12-10 14:02:11,-0.148,0.914,0.383,0,1,0,0
2018-12-10 14:02:12,-0.172,0.879,0.391,0,1,0,0
2018-12-10 14:02:13,-0.18,0.887,0.398,0,1,0,0
2018-12-10 14:02:14,-0.187,0.883,0.414,0,1,0,0
2018-12-10 14:02:15,-0.176,0.879,0.43,0,1,0,0
2018-12-10 14:02:16,-0.148,0.875,0.422,0,1,0,0
2018-12-10 14:02:17,-0.18,0.879,0.41,0,1,0,0
2018-12-10 14:02:18,-0.176,0.887,0.414,0,1,0,0
2018-12-10 14:02:19,-0.191,0.879,0.41,0,1,0,0
2018-12-10 14:02:20,-0.16,0.875,0.422,0,1,0,0
2018-12-10 14:02:21,-0.16,0.875,0.414,0,1,0,0
2018-12-10 14:02:22,-0.168,0.895,0.41,0,1,0,0
2018-12-10 14:02:23,-0.16,0.875,0.418,0,1,0,0
2018-12-10 14:02:24,-0.168,0.891,0.422,0,1,0,0
2018-12-10 14:02:25,-0.141,0.895,0.402,0,1,0,0
2018-12-10 14:02:26,-0.172,0.895,0.41,0,1,0,0
2018-12-10 14:02:27,-0.129,0.883,0.418,0,1,0,0
2018-12-10 14:02:28,0.203,0.828,0.461,0,1,0,0
2018-12-10 14:02:29,0.195,0.832,0.488,0,1,0,0
2018-12-10 14:02:30,0.18,0.828,0.488,0,1,0,0
2018-12-10 14:02:31,0.16,0.871,0.469,0,1,0,0
2018-12-10 14:02:32,0.082,0.867,0.449,0,1,0,0
2018-12-10 14:02:33,0.023,0.863,0.461,0,1,0,0
2018-12-10 14:02:34,0.0,0.879,0.461,0,1,0,0
2018-12-10 14:02:35,0.004,0.867,0.461,0,1,0,0
2018-12-10 14:02:36,-0.059,0.891,0.438,0,1,0,0
2018-12-10 14:02:37,-0.059,0.898,0.441,0,1,0,0
2018-12-10 14:02:38,-0.031,0.875,0.438,0,1,0,0
2018-12-10 14:02:39,-0.055,0.883,0.426,0,1,0,0
2018-12-10 14:02:40,-0.078,0.902,0.426,0,1,0,0
2018-12-10 14:02:41,-0.078,0.906,0.395,0,1,0,0
2018-12-10 14:02:42,-0.082,0.906,0.402,0,1,0,0
2018-12-10 14:02:43,-0.078,0.906,0.383,0,1,0,0
2018-12-10 14:02:44,-0.078,0.906,0.398,0,1,0,0
2018-12-10 14:02:45,-0.078,0.914,0.383,0,1,0,0
2018-12-10 14:02:46,-0.098,0.918,0.375,0,1,0,0
2018-12-10 14:02:47,-0.172,0.898,0.41,0,1,0,0
2018-12-10 14:02:48,-0.152,0.914,0.398,0,1,0,0
2018-12-10 14:02:49,-0.133,0.871,0.406,0,1,0,0
2018-12-10 14:02:50,-0.168,0.914,0.41,0,1,0,0
2018-12-10 14:02:51,-0.105,0.902,0.406,0,1,0,0
2018-12-10 14:02:52,-0.137,0.895,0.41,0,1,0,0
2018-12-10 14:02:53,-0.129,0.883,0.414,0,1,0,0
2018-12-10 14:02:54,-0.129,0.887,0.414,0,1,0,0
2018-12-10 14:02:55,-0.176,0.91,0.41,0,1,0,0
2018-12-10 14:02:56,-0.129,0.879,0.41,0,1,0,0
2018-12-10 14:02:57,-0.125,0.902,0.41,0,1,0,0
2018-12-10 14:02:58,-0.094,0.902,0.406,0,1,0,0
2018-12-10 14:02:59,-0.121,0.91,0.41,0,1,0,0
2018-12-10 14:03:00,-0.102,0.891,0.414,0,1,0,0
2018-12-10 14:03:01,-0.129,0.914,0.391,0,1,0,0
2018-12-10 14:03:02,-0.141,0.891,0.406,0,1,0,0
2018-12-10 14:03:03,-0.117,0.891,0.402,0,1,0,0
2018-12-10 14:03:04,-0.137,0.895,0.41,0,1,0,0
2018-12-10 14:03:05,-0.125,0.906,0.398,0,1,0,0
2018-12-10 14:03:06,-0.164,0.922,0.391,0,1,0,0
2018-12-10 14:03:07,-0.152,0.906,0.402,0,1,0,0
2018-12-10 14:03:08,-0.129,0.898,0.406,0,1,0,0
2018-12-10 14:03:09,-0.125,0.91,0.383,0,1,0,0
2018-12-10 14:03:10,-0.16,0.898,0.387,0,1,0,0
2018-12-10 14:03:11,-0.145,0.926,0.387,0,1,0,0
2018-12-10 14:03:12,-0.125,0.887,0.402,0,1,0,0
2018-12-10 14:03:13,-0.133,0.891,0.387,0,1,0,0
2018-12-10 14:03:14,-0.156,0.914,0.391,0,1,0,0
2018-12-10 14:03:15,-0.109,0.906,0.391,0,1,0,0
2018-12-10 14:03:16,-0.148,0.914,0.398,0,1,0,0
2018-12-10 14:03:17,-0.133,0.902,0.391,0,1,0,0
2018-12-10 14:03:18,-0.125,0.898,0.375,0,1,0,0
2018-12-10 14:03:19,-0.115,0.93,0.379,0,1,0,0
2018-12-10 14:03:20,-0.115,0.91,0.395,0,1,0,0
2018-12-10 14:03:21,-0.105,0.918,0.391,0,1,0,0
2018-12-10 14:03:22,-0.105,0.887,0.375,0,1,0,0
2018-12-10 14:03:23,-0.113,0.914,0.383,0,1,0,0
2018-12-10 14:03:24,-0.102,0.91,0.391,0,1,0,0
2018-12-10 14:03:25,-0.098,0.898,0.391,0,1,0,0
2018-12-10 14:03:26,-0.113,0.871,0.41,0,1,0,0
2018-12-10 14:03:27,-0.145,0.902,0.402,0,1,0,0
2018-12-10 14:03:28,-0.113,0.887,0.387,0,1,0,0
2018-12-10 14:03:29,-0.148,0.93,0.387,0,1,0,0
2018-12-10 14:03:30,-0.145,0.906,0.398,0,1,0,0
2018-12-10 14:03:31,-0.129,0.914,0.402,0,1,0,0
2018-12-10 14:03:32,-0.117,0.891,0.406,0,1,0,0
2018-12-10 14:03:33,-0.027,0.875,0.453,0,1,0,0
2018-12-10 14:03:34,0.09,0.941,0.332,0,1,0,0
2018-12-10 14:03:35,0.07,0.914,0.313,0,1,0,0
2018-12-10 14:03:36,0.145,0.91,0.316,0,1,0,0
2018-12-10 14:03:37,0.426,0.801,0.449,0,1,0,0
2018-12-10 14:03:38,0.547,0.773,0.332,0,1,0,0
2018-12-10 14:03:39,0.629,0.742,0.188,0,1,0,0
2018-12-10 14:03:40,0.41,0.883,0.289,0,1,0,0
2018-12-10 14:03:41,0.258,0.863,0.328,0,1,0,0
2018-12-10 14:03:42,0.234,0.926,0.309,0,1,0,0
2018-12-10 14:03:43,0.238,0.871,0.328,0,1,0,0
2018-12-10 14:03:44,0.27,0.914,0.297,0,1,0,0
2018-12-10 14:03:45,0.168,0.938,0.32,0,1,0,0
2018-12-10 14:03:46,0.223,0.906,0.281,0,1,0,0
2018-12-10 14:03:47,0.438,0.844,0.215,0,1,0,0
2018-12-10 14:03:48,0.539,0.836,0.199,0,1,0,0
2018-12-10 14:03:49,0.492,0.852,0.141,0,1,0,0
2018-12-10 14:03:50,0.445,0.875,0.195,0,1,0,0
2018-12-10 14:03:51,0.398,0.926,0.25,0,1,0,0
2018-12-10 14:03:52,0.266,0.879,0.281,0,1,0,0
2018-12-10 14:03:53,0.281,0.887,0.273,0,1,0,0
2018-12-10 14:03:54,0.348,0.883,0.266,0,1,0,0
2018-12-10 14:03:55,0.301,0.926,0.297,0,1,0,0
2018-12-10 14:03:56,0.254,0.867,0.301,0,1,0,0
2018-12-10 14:03:57,0.313,0.883,0.301,0,1,0,0
2018-12-10 14:03:58,0.281,0.895,0.316,0,1,0,0
2018-12-10 14:03:59,0.246,0.914,0.34,0,1,0,0
2018-12-10 14:04:00,0.199,0.922,0.309,0,1,0,0
2018-12-10 14:04:01,0.313,0.895,0.289,0,1,0,0
2018-12-10 14:04:02,0.238,0.887,0.309,0,1,0,0
2018-12-10 14:04:03,0.277,0.906,0.289,0,1,0,0
2018-12-10 14:04:04,0.242,0.906,0.285,0,1,0,0
2018-12-10 14:04:05,0.254,0.91,0.309,0,1,0,0
2018-12-10 14:04:06,0.203,0.918,0.328,0,1,0,0
2018-12-10 14:04:07,0.172,0.918,0.328,0,1,0,0
2018-12-10 14:04:08,0.152,0.891,0.332,0,1,0,0
2018-12-10 14:04:09,0.18,0.898,0.328,0,1,0,0
2018-12-10 14:04:10,0.191,0.902,0.332,0,1,0,0
2018-12-10 14:04:11,0.203,0.93,0.352,0,1,0,0
2018-12-10 14:04:12,0.141,0.93,0.352,0,1,0,0
2018-12-10 14:04:13,0.184,0.914,0.328,0,1,0,0
2018-12-10 14:04:14,-0.023,0.918,0.359,0,1,0,0
2018-12-10 14:04:15,-0.086,0.91,0.414,0,1,0,0
2018-12-10 14:04:16,-0.125,0.902,0.422,0,1,0,0
2018-12-10 14:04:17,-0.098,0.879,0.422,0,1,0,0
2018-12-10 14:04:18,-0.086,0.895,0.465,0,1,0,0
2018-12-10 14:04:19,0.215,0.852,0.156,0,1,0,0
2018-12-10 14:04:20,0.125,0.98,0.387,0,1,0,0
2018-12-10 14:04:21,0.063,0.973,0.414,0,1,0,0
2018-12-10 14:04:22,0.18,0.762,0.461,0,1,0,0
2018-12-10 14:04:23,0.629,0.949,0.34,0,1,0,0
2018-12-10 14:04:24,0.129,0.895,0.41,0,1,0,0
2018-12-10 14:04:25,0.078,0.898,0.441,0,1,0,0
2018-12-10 14:04:26,0.074,0.867,0.461,0,1,0,0
2018-12-10 14:04:27,0.109,0.914,0.434,0,1,0,0
2018-12-10 14:04:28,0.168,0.879,0.414,0,1,0,0
2018-12-10 14:04:29,0.168,0.891,0.41,0,1,0,0
2018-12-10 14:04:30,0.326,0.934,0.43,0,1,0,0
2018-12-10 14:04:31,0.484,0.805,0.34,0,1,0,0
2018-12-10 14:04:32,-0.148,0.539,0.695,0,1,0,0
2018-12-10 14:04:33,-0.051,1.055,0.488,0,1,0,0
2018-12-10 14:04:34,-0.141,0.91,0.363,0,1,0,0
2018-12-10 14:04:35,-0.078,0.918,0.367,0,1,0,0
2018-12-10 14:04:36,-0.191,0.848,0.566,0,1,0,0
2018-12-10 14:04:37,-0.34,0.824,0.555,0,1,0,0
2018-12-10 14:04:38,-0.043,0.742,0.43,0,1,0,0
2018-12-10 14:04:39,-0.039,0.914,0.344,0,1,0,0
2018-12-10 14:04:40,0.074,0.906,0.316,0,1,0,0
2018-12-10 14:04:41,0.094,0.934,0.313,0,1,0,0
2018-12-10 14:04:42,0.039,0.934,0.348,0,1,0,0
2018-12-10 14:04:43,-0.137,0.922,0.383,0,1,0,0
2018-12-10 14:04:44,-0.129,0.91,0.387,0,1,0,0
2018-12-10 14:04:45,-0.138,0.914,0.383,0,1,0,0
2018-12-10 14:04:46,-0.148,0.887,0.418,0,1,0,0
2018-12-10 14:04:47,-0.156,0.906,0.383,0,1,0,0
2018-12-10 14:04:48,-0.164,0.91,0.383,0,1,0,0
2018-12-10 14:04:49,-0.176,0.926,0.367,0,1,0,0
2018-12-10 14:04:50,-0.152,0.914,0.375,0,1,0,0
2018-12-10 14:04:51,-0.156,0.918,0.367,0,1,0,0
2018-12-10 14:04:52,-0.152,0.922,0.383,0,1,0,0
2018-12-10 14:04:53,-0.164,0.898,0.391,0,1,0,0
2018-12-10 14:04:54,-0.148,0.922,0.363,0,1,0,0
2018-12-10 14:04:55,-0.176,0.926,0.375,0,1,0,0
2018-12-10 14:04:56,-0.141,0.918,0.367,0,1,0,0
2018-12-10 14:04:57,-0.195,0.938,0.363,0,1,0,0
2018-12-10 14:04:58,-0.168,0.922,0.383,0,1,0,0
2018-12-10 14:04:59,-0.156,0.906,0.363,0,1,0,0
2018-12-10 14:05:00,-0.187,0.902,0.367,0,1,0,0
2018-12-10 14:05:01,-0.172,0.898,0.363,0,1,0,0
2018-12-10 14:05:02,-0.18,0.914,0.375,0,1,0,0
2018-12-10 14:05:03,-0.117,0.898,0.355,0,1,0,0
2018-12-10 14:05:04,-0.184,0.926,0.375,0,1,0,0
2018-12-10 14:05:05,-0.176,0.914,0.387,0,1,0,0
2018-12-10 14:05:06,-0.16,0.906,0.398,0,1,0,0
2018-12-10 14:05:07,-0.152,0.891,0.383,0,1,0,0
2018-12-10 14:05:08,-0.148,0.891,0.383,0,1,0,0
2018-12-10 14:05:09,-0.18,0.887,0.395,0,1,0,0
2018-12-10 14:05:10,-0.176,0.859,0.387,0,1,0,0
2018-12-10 14:05:11,-0.16,0.898,0.391,0,1,0,0
2018-12-10 14:05:12,-0.172,0.887,0.398,0,1,0,0
2018-12-10 14:05:13,-0.184,0.895,0.398,0,1,0,0
2018-12-10 14:05:14,-0.203,0.91,0.398,0,1,0,0
2018-12-10 14:05:15,-0.219,0.906,0.394,0,1,0,0
2018-12-10 14:05:16,-0.191,0.895,0.391,0,1,0,0
2018-12-10 14:05:17,-0.168,0.891,0.398,0,1,0,0
2018-12-10 14:05:18,-0.152,0.887,0.406,0,1,0,0
2018-12-10 14:05:19,-0.16,0.883,0.402,0,1,0,0
2018-12-10 14:05:20,-0.176,0.902,0.398,0,1,0,0
2018-12-10 14:05:21,-0.172,0.906,0.367,0,1,0,0
2018-12-10 14:05:22,-0.156,0.887,0.383,0,1,0,0
2018-12-10 14:05:23,-0.172,0.902,0.383,0,1,0,0
2018-12-10 14:05:24,-0.187,0.902,0.395,0,1,0,0
